 (1.332627926071280999e+00+3.054864204025472763e+00j)
 (1.195029151388844690e+00+2.023544215613611641e+00j)
 (-1.000502271380306896e+00+2.150963592980075223e-01j)
 (5.794239052554127634e-01+1.363790913868808019e+00j)
 (-1.134360735626136263e+00+3.523392416620318990e-01j)
 (-5.727619736961771929e-02-4.163218752971692416e-01j)
 (-2.445405196912576462e-01+4.925264808534083327e-01j)
 (-5.018719377734683906e-01+2.339362020078080140e-01j)
 (9.607687038855555750e-01+2.847706247674817170e-01j)
 (1.394923194241916686e+00+6.592929199676510477e-01j)
 (1.316291045911262669e+00-4.212893469224254783e-02j)
 (2.384953081503668137e+00+2.351419081912405229e+00j)
 (6.342258351288053708e-01+2.893566724243396671e+00j)
 (-6.501985893140497241e-01+2.378231080800882857e+00j)
 (-1.609266458951497114e+00+7.776310700723448877e-01j)
 (-7.135394754584883925e-01+4.174046404584408343e-01j)
 (-6.143924985247184445e-01+9.151779229919112524e-01j)
 (2.346587963918455311e-01-5.230929728416516822e-02j)
 (-6.631433056952756866e-01-6.383422845243875710e-01j)
 (4.061387225753766983e-01+2.272956585021964626e-01j)
 (9.072009258777654628e-01-5.718963135521097918e-01j)
 (5.073305129854632778e-01+8.006348852130247273e-01j)
 (2.623090913929502221e+00+9.080560697142293636e-01j)
 (7.539034108774881338e-01+1.195853159896921536e+00j)
 (8.218732354227247239e-01+2.981138018214929186e+00j)
 (-1.357245111796657744e-01+2.204804747700657597e+00j)
 (-1.443265577822350654e+00+3.028639278082564390e-01j)
 (-1.841902458335088477e-01+5.325453593896827265e-01j)
 (3.480827980994795068e-01+6.789031576297649417e-02j)
 (2.247825620415092596e-01-3.458527798823297639e-01j)
 (-4.410541478286937878e-01+5.913285179441187811e-01j)
 (-5.821874520309140433e-01+6.758888772192246375e-01j)
 (9.701249129109601466e-02+7.540252910506735351e-02j)
 (1.032823831511455959e+00-1.804062688683613913e-01j)
 (1.192770447877713691e+00+1.336004114140769250e+00j)
 (1.352729218768217390e+00+1.416910642397844811e+00j)
 (4.272252136543301937e-01+3.554955375164334797e+00j)
 (-3.005622815159935679e-01+1.895215826579171425e+00j)
 (-1.154749523871732020e+00+8.269319015558703745e-01j)
 (-7.992197527597177942e-01+9.116527026701071179e-01j)
 (-9.323796364223395639e-01-9.165491404824993582e-01j)
 (4.914673377718379865e-01+3.429442067818107009e-01j)
 (7.975712444069799067e-01+5.864241829003888906e-01j)
 (1.487008376218197925e-01-7.647978893308261528e-01j)
 (1.229412496047659342e+00+4.964209588883357616e-01j)
 (7.963989601604893886e-01+1.508451958604526189e+00j)
 (1.532061162904379659e+00+7.319956285063404788e-01j)
 (1.107922050803832770e+00+2.255193488536229030e+00j)
 (1.755994525597265765e+00+1.665967728151403149e+00j)
 (-2.041411154968450159e+00+1.533222160572548010e+00j)
 (-1.472276634759150937e+00+1.836019966123179525e+00j)
 (-1.305108941224908170e+00+4.403522220677990595e-01j)
 (-3.353337881722494584e-01+1.406671163503904198e-01j)
 (1.867344969671451416e-01+7.959673043133788095e-01j)
 (2.862296337894572051e-01-5.166967254581913416e-01j)
 (1.800163966152113215e-01-2.241403588242585898e-01j)
 (3.439997383091163430e-01-5.047794916110092123e-01j)
 (8.765843153024746037e-01+9.313002376400129068e-01j)
 (1.285293702311343988e+00+7.407369469792057792e-01j)
 (5.190584121234609327e-01+1.059213296382210956e-01j)
 (1.381165288823709147e+00+2.084587498985216225e+00j)
 (1.017065788144458249e+00+1.163905242912133708e+00j)
 (-2.207923214321596106e+00+7.965591246756462684e-01j)
 (-1.643174727465578355e-01+1.263756324278232146e+00j)
 (-2.694482604144687876e-01-9.256547025965250475e-02j)
 (-1.105893334040233711e+00+1.052564684620829749e-02j)
 (9.100366963638559792e-01-1.293855840481287656e+00j)
 (-8.509837340182260790e-02-1.325597392197270796e+00j)
 (-2.286776390997653507e-01-3.226938276173118569e-01j)
 (-9.991376493066581044e-02-4.834413849886404213e-01j)
 (5.701576905009692053e-01-6.369499190042799963e-01j)
 (3.115476915674308955e-01+2.291232396613326339e-01j)
 (6.461209090828968771e-01-1.403897622381159893e+00j)
 (1.153509513377177553e+00-2.976912402986337525e-01j)
 (6.458264645321274422e-01+8.381521777570715148e-01j)
 (-9.176777423953419444e-01-8.376461230075433750e-01j)
 (-1.514275909290681454e+00-2.064131095015980799e-01j)
 (-1.048410829719456927e-01+2.837085704701547972e-01j)
 (7.655040007936979585e-01+1.555144470259975042e+00j)
 (-7.509698032675750090e-01-3.935836655703752185e-01j)
 (-9.666567933014220682e-01-1.372328211095178219e+00j)
 (8.389352349444496593e-01-5.560913545145201864e-01j)
 (-1.210791454450211857e+00+1.073287489239191039e+00j)
 (2.069705442787997396e-01+4.211875280147293205e-02j)
 (4.991996553193830954e-01+1.085720393292990638e+00j)
 (1.287821861697675763e+00-5.027384495265095898e-01j)
 (-2.760854648832366531e-01+8.021761254669201868e-01j)
 (-1.846151998345601508e-01-1.431044203442626284e+00j)
